Organization,Availability,Division,SystemType,SystemName,Platform,Model,MlperfModel,Scenario,Result,Accuracy,number_of_nodes,host_processor_model_name,host_processors_per_node,host_processor_core_count,accelerator_model_name,accelerators_per_node,total_accelerators,Location,framework,operating_system,notes,compliance,errors,version,inferred,has_power,Units,weight_data_types,design_power_watts,PrivateID
"Oracle","available","closed","datacenter","8xMI355X_2xEPYC_9575F","8xMI355X_2xEPYC-9575F","gpt-oss-120b","gpt-oss-120b","Server","109083.0","exact_match: 83.679","1","AMD EPYC 9575F","2","64","AMD Instinct MI355X 288GB HBM3e","8","8","./closed/Oracle/results/8xMI355X_2xEPYC-9575F/gpt-oss-120b/Server/performance/run_1","vLLM 0.22.0, PyTorch 2.10.0, ROCm 7.2.2","Ubuntu 22.04.2 LTS (kernel 5.15.0-70-generic)","8x AMD Instinct MI355X (gfx950), 288GB HBM3E each. MXFP4 (W4A4) weights with FP8 KV cache, Quark quantization","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Oracle","available","closed","datacenter","8xMI355X_2xEPYC_9575F","8xMI355X_2xEPYC-9575F","llama2-70b-99.9","llama2-70b-99.9","Interactive","70421.7","ROUGE1: 44.5013  ROUGE2: 22.1522  ROUGEL: 28.9162  TOKENS_PER_SAMPLE: 284.1","1","AMD EPYC 9575F","2","64","AMD Instinct MI355X 288GB HBM3e","8","8","./closed/Oracle/results/8xMI355X_2xEPYC-9575F/llama2-70b-99.9/Interactive/performance/run_1","vLLM 0.22.0, PyTorch 2.10.0, ROCm 7.2.2","Ubuntu 22.04.2 LTS (kernel 5.15.0-70-generic)","8x AMD Instinct MI355X (gfx950), 288GB HBM3E each. MXFP4 (W4A4) weights with FP8 KV cache, Quark quantization","closed","0","v6.1","1","False","Tokens/s","fp4","None",""
"Oracle","available","closed","datacenter","8xMI355X_2xEPYC_9575F","8xMI355X_2xEPYC-9575F","llama2-70b-99.9","llama2-70b-99.9","Offline","101553.0","ROUGE1: 44.5168  ROUGE2: 22.1764  ROUGEL: 28.9174  TOKENS_PER_SAMPLE: 284.5","1","AMD EPYC 9575F","2","64","AMD Instinct MI355X 288GB HBM3e","8","8","./closed/Oracle/results/8xMI355X_2xEPYC-9575F/llama2-70b-99.9/Offline/performance/run_1","vLLM 0.22.0, PyTorch 2.10.0, ROCm 7.2.2","Ubuntu 22.04.2 LTS (kernel 5.15.0-70-generic)","8x AMD Instinct MI355X (gfx950), 288GB HBM3E each. MXFP4 (W4A4) weights with FP8 KV cache, Quark quantization","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Oracle","available","closed","datacenter","8xMI355X_2xEPYC_9575F","8xMI355X_2xEPYC-9575F","llama2-70b-99.9","llama2-70b-99.9","Server","100392.0","ROUGE1: 44.5335  ROUGE2: 22.1719  ROUGEL: 28.9333  TOKENS_PER_SAMPLE: 284.1","1","AMD EPYC 9575F","2","64","AMD Instinct MI355X 288GB HBM3e","8","8","./closed/Oracle/results/8xMI355X_2xEPYC-9575F/llama2-70b-99.9/Server/performance/run_1","vLLM 0.22.0, PyTorch 2.10.0, ROCm 7.2.2","Ubuntu 22.04.2 LTS (kernel 5.15.0-70-generic)","8x AMD Instinct MI355X (gfx950), 288GB HBM3E each. MXFP4 (W4A4) weights with FP8 KV cache, Quark quantization","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Oracle","available","closed","datacenter","8xMI355X_2xEPYC_9575F","8xMI355X_2xEPYC-9575F","llama3.1-8b","llama3.1-8b","Interactive","130625.0","ROUGE1: 38.5651  ROUGE2: 16.0381  ROUGEL: 24.4433  ROUGELSUM: 35.7047  GEN_LEN: 8150907","1","AMD EPYC 9575F","2","64","AMD Instinct MI355X 288GB HBM3e","8","8","./closed/Oracle/results/8xMI355X_2xEPYC-9575F/llama3.1-8b/Interactive/performance/run_1","vLLM 0.22.0, PyTorch 2.10.0, ROCm 7.2.2","Ubuntu 22.04.2 LTS (kernel 5.15.0-70-generic)","8x AMD Instinct MI355X (gfx950), 288GB HBM3E each. MXFP4 (W4A4) weights with FP8 KV cache, Quark quantization","closed","0","v6.1","1","False","Tokens/s","fp8","None",""
"Oracle","available","closed","datacenter","8xMI355X_2xEPYC_9575F","8xMI355X_2xEPYC-9575F","llama3.1-8b","llama3.1-8b","Offline","144321.0","ROUGE1: 38.5632  ROUGE2: 16.0256  ROUGEL: 24.4374  ROUGELSUM: 35.7022  GEN_LEN: 8150941","1","AMD EPYC 9575F","2","64","AMD Instinct MI355X 288GB HBM3e","8","8","./closed/Oracle/results/8xMI355X_2xEPYC-9575F/llama3.1-8b/Offline/performance/run_1","vLLM 0.22.0, PyTorch 2.10.0, ROCm 7.2.2","Ubuntu 22.04.2 LTS (kernel 5.15.0-70-generic)","8x AMD Instinct MI355X (gfx950), 288GB HBM3E each. MXFP4 (W4A4) weights with FP8 KV cache, Quark quantization","closed","0","v6.1","0","False","Tokens/s","fp8","None",""
"Oracle","available","closed","datacenter","8xMI355X_2xEPYC_9575F","8xMI355X_2xEPYC-9575F","llama3.1-8b","llama3.1-8b","Server","148594.0","ROUGE1: 38.5373  ROUGE2: 16.018  ROUGEL: 24.4335  ROUGELSUM: 35.6767  GEN_LEN: 8166290","1","AMD EPYC 9575F","2","64","AMD Instinct MI355X 288GB HBM3e","8","8","./closed/Oracle/results/8xMI355X_2xEPYC-9575F/llama3.1-8b/Server/performance/run_1","vLLM 0.22.0, PyTorch 2.10.0, ROCm 7.2.2","Ubuntu 22.04.2 LTS (kernel 5.15.0-70-generic)","8x AMD Instinct MI355X (gfx950), 288GB HBM3E each. MXFP4 (W4A4) weights with FP8 KV cache, Quark quantization","closed","0","v6.1","0","False","Tokens/s","fp8","None",""
"Oracle","available","closed","datacenter","8xMI355X_2xEPYC_9575F","8xMI355X_2xEPYC-9575F","wan-2.2-t2v-a14b","text_to_video","Offline","0.0706215","vbench_score: 69.9515","1","AMD EPYC 9575F","2","64","AMD Instinct MI355X 288GB HBM3e","8","8","./closed/Oracle/results/8xMI355X_2xEPYC-9575F/wan-2.2-t2v-a14b/Offline/performance/run_1","vLLM 0.22.0, PyTorch 2.10.0, ROCm 7.2.2","Ubuntu 22.04.2 LTS (kernel 5.15.0-70-generic)","8x AMD Instinct MI355X (gfx950), 288GB HBM3E each. MXFP4 (W4A4) weights with FP8 KV cache, Quark quantization","closed","0","v6.1","0","False","Samples/s","bf16, fp8, fp4","None",""
"Oracle","available","closed","datacenter","8xMI355X_2xEPYC_9575F","8xMI355X_2xEPYC-9575F","wan-2.2-t2v-a14b","text_to_video","SingleStream","16.334597792","vbench_score: 70.3415","1","AMD EPYC 9575F","2","64","AMD Instinct MI355X 288GB HBM3e","8","8","./closed/Oracle/results/8xMI355X_2xEPYC-9575F/wan-2.2-t2v-a14b/SingleStream/performance/run_1","vLLM 0.22.0, PyTorch 2.10.0, ROCm 7.2.2","Ubuntu 22.04.2 LTS (kernel 5.15.0-70-generic)","8x AMD Instinct MI355X (gfx950), 288GB HBM3E each. MXFP4 (W4A4) weights with FP8 KV cache, Quark quantization","closed","0","v6.1","0","False","Latency (s)","bf16, fp8, fp4","None",""
"Oracle","available","closed","datacenter","NVIDIA DGX B300 (8x B300-SXM-270GB, TensorRT)","B300-SXM-270GBx8_TRT","deepseek-r1","deepseek-r1","Offline","70354.0","exact_match: 80.9936189608022  TOKENS_PER_SAMPLE: 3810.1563354603463","1","Intel(R) Xeon(R) Platinum 8570","2","56","NVIDIA B300-SXM-270GB","8","8","./closed/Oracle/results/B300-SXM-270GBx8_TRT/deepseek-r1/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","B300 TGP 1100W","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Oracle","available","closed","datacenter","NVIDIA DGX B300 (8x B300-SXM-270GB, TensorRT)","B300-SXM-270GBx8_TRT","deepseek-r1","deepseek-r1","Server","60745.5","exact_match: 81.35824977210574  TOKENS_PER_SAMPLE: 3858.553099361896","1","Intel(R) Xeon(R) Platinum 8570","2","56","NVIDIA B300-SXM-270GB","8","8","./closed/Oracle/results/B300-SXM-270GBx8_TRT/deepseek-r1/Server/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","B300 TGP 1100W","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Oracle","available","closed","datacenter","NVIDIA DGX B300 (8x B300-SXM-270GB, TensorRT)","B300-SXM-270GBx8_TRT","gpt-oss-120b","gpt-oss-120b","Offline","109931.0","exact_match: 83.311","1","Intel(R) Xeon(R) Platinum 8570","2","56","NVIDIA B300-SXM-270GB","8","8","./closed/Oracle/results/B300-SXM-270GBx8_TRT/gpt-oss-120b/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","B300 TGP 1100W","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Oracle","available","closed","datacenter","NVIDIA DGX B300 (8x B300-SXM-270GB, TensorRT)","B300-SXM-270GBx8_TRT","gpt-oss-120b","gpt-oss-120b","Server","100608.0","exact_match: 83.635","1","Intel(R) Xeon(R) Platinum 8570","2","56","NVIDIA B300-SXM-270GB","8","8","./closed/Oracle/results/B300-SXM-270GBx8_TRT/gpt-oss-120b/Server/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","B300 TGP 1100W","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Oracle","available","closed","datacenter","NVIDIA DGX B300 (8x B300-SXM-270GB, TensorRT)","B300-SXM-270GBx8_TRT","llama2-70b-99.9","llama2-70b-99.9","Offline","108026.0","ROUGE1: 44.7932  ROUGE2: 22.3753  ROUGEL: 29.152  TOKENS_PER_SAMPLE: 272.9","1","Intel(R) Xeon(R) Platinum 8570","2","56","NVIDIA B300-SXM-270GB","8","8","./closed/Oracle/results/B300-SXM-270GBx8_TRT/llama2-70b-99.9/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","B300 TGP 1100W","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Oracle","available","closed","datacenter","NVIDIA DGX B300 (8x B300-SXM-270GB, TensorRT)","B300-SXM-270GBx8_TRT","llama2-70b-99.9","llama2-70b-99.9","Server","106696.0","ROUGE1: 44.8216  ROUGE2: 22.385  ROUGEL: 29.1799  TOKENS_PER_SAMPLE: 272.5","1","Intel(R) Xeon(R) Platinum 8570","2","56","NVIDIA B300-SXM-270GB","8","8","./closed/Oracle/results/B300-SXM-270GBx8_TRT/llama2-70b-99.9/Server/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","B300 TGP 1100W","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Oracle","available","closed","datacenter","NVIDIA DGX B300 (8x B300-SXM-270GB, TensorRT)","B300-SXM-270GBx8_TRT","qwen3-vl-235b-a22b","VLM","Interactive","3.9944621629556996","0.7876188235945263","1","Intel(R) Xeon(R) Platinum 8570","2","56","NVIDIA B300-SXM-270GB","8","8","./closed/Oracle/results/B300-SXM-270GBx8_TRT/qwen3-vl-235b-a22b/Interactive/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","B300 TGP 1100W","closed","0","v6.1","1","False","Queries/s","NVFP4 weights and activations; FP8 KV cache","None",""
"Oracle","available","closed","datacenter","NVIDIA DGX B300 (8x B300-SXM-270GB, TensorRT)","B300-SXM-270GBx8_TRT","qwen3-vl-235b-a22b","VLM","Offline","124.38597378730044","0.7878245382101281","1","Intel(R) Xeon(R) Platinum 8570","2","56","NVIDIA B300-SXM-270GB","8","8","./closed/Oracle/results/B300-SXM-270GBx8_TRT/qwen3-vl-235b-a22b/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","B300 TGP 1100W","closed","0","v6.1","1","False","Samples/s","NVFP4 weights and activations; FP8 KV cache","None",""
"Oracle","available","closed","datacenter","NVIDIA GB300 NVL72 (4x GB300-288GB_aarch64, TensorRT)","GB300-NVL72_GB300-288GB_aarch64x4_TRT","gpt-oss-120b","gpt-oss-120b","Offline","60745.8","exact_match: 83.395","1","NVIDIA Grace CPU","2","144","NVIDIA GB300","4","4","./closed/Oracle/results/GB300-NVL72_GB300-288GB_aarch64x4_TRT/gpt-oss-120b/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","NVIDIA GB300 NVL72, 1400W TGP Per GPU","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Oracle","available","closed","datacenter","NVIDIA GB300 NVL72 (4x GB300-288GB_aarch64, TensorRT)","GB300-NVL72_GB300-288GB_aarch64x4_TRT","gpt-oss-120b","gpt-oss-120b","Server","59996.0","exact_match: 83.331","1","NVIDIA Grace CPU","2","144","NVIDIA GB300","4","4","./closed/Oracle/results/GB300-NVL72_GB300-288GB_aarch64x4_TRT/gpt-oss-120b/Server/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","NVIDIA GB300 NVL72, 1400W TGP Per GPU","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Oracle","available","closed","datacenter","NVIDIA GB300 NVL72 (4x GB300-288GB_aarch64, TensorRT)","GB300-NVL72_GB300-288GB_aarch64x4_TRT","llama2-70b-99.9","llama2-70b-99.9","Offline","66001.9","ROUGE1: 44.7161  ROUGE2: 22.308  ROUGEL: 29.1704  TOKENS_PER_SAMPLE: 267.0","1","NVIDIA Grace CPU","2","144","NVIDIA GB300","4","4","./closed/Oracle/results/GB300-NVL72_GB300-288GB_aarch64x4_TRT/llama2-70b-99.9/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","NVIDIA GB300 NVL72, 1400W TGP Per GPU","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Oracle","available","closed","datacenter","NVIDIA GB300 NVL72 (4x GB300-288GB_aarch64, TensorRT)","GB300-NVL72_GB300-288GB_aarch64x4_TRT","llama2-70b-99.9","llama2-70b-99.9","Server","58991.9","ROUGE1: 44.7161  ROUGE2: 22.308  ROUGEL: 29.1704  TOKENS_PER_SAMPLE: 267.0","1","NVIDIA Grace CPU","2","144","NVIDIA GB300","4","4","./closed/Oracle/results/GB300-NVL72_GB300-288GB_aarch64x4_TRT/llama2-70b-99.9/Server/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","NVIDIA GB300 NVL72, 1400W TGP Per GPU","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Oracle","available","closed","datacenter","NVIDIA GB300 NVL72 (4x GB300-288GB_aarch64, TensorRT)","GB300-NVL72_GB300-288GB_aarch64x4_TRT","qwen3-vl-235b-a22b","VLM","Interactive","4.992209807647115","0.7862706307153826","1","NVIDIA Grace CPU","2","144","NVIDIA GB300","4","4","./closed/Oracle/results/GB300-NVL72_GB300-288GB_aarch64x4_TRT/qwen3-vl-235b-a22b/Interactive/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","NVIDIA GB300 NVL72, 1400W TGP Per GPU","closed","0","v6.1","1","False","Queries/s","NVFP4 weights and activations; FP8 KV cache","None",""
"Oracle","available","closed","datacenter","NVIDIA GB300 NVL72 (4x GB300-288GB_aarch64, TensorRT)","GB300-NVL72_GB300-288GB_aarch64x4_TRT","qwen3-vl-235b-a22b","VLM","Offline","72.78618281809769","0.7881223292682367","1","NVIDIA Grace CPU","2","144","NVIDIA GB300","4","4","./closed/Oracle/results/GB300-NVL72_GB300-288GB_aarch64x4_TRT/qwen3-vl-235b-a22b/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","NVIDIA GB300 NVL72, 1400W TGP Per GPU","closed","0","v6.1","1","False","Samples/s","NVFP4 weights and activations; FP8 KV cache","None",""
"Oracle","available","closed","datacenter","NVIDIA GB300 NVL72 (4x GB300-288GB_aarch64, TensorRT)","GB300-NVL72_GB300-288GB_aarch64x4_TRT","qwen3-vl-235b-a22b","VLM","Server","64.60782589940354","0.7881283191730583","1","NVIDIA Grace CPU","2","144","NVIDIA GB300","4","4","./closed/Oracle/results/GB300-NVL72_GB300-288GB_aarch64x4_TRT/qwen3-vl-235b-a22b/Server/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","NVIDIA GB300 NVL72, 1400W TGP Per GPU","closed","0","v6.1","1","False","Queries/s","NVFP4 weights and activations; FP8 KV cache","None",""
"Oracle","available","closed","datacenter","NVIDIA GB300 NVL72 (4x GB300-288GB_aarch64, TensorRT)","GB300-NVL72_GB300-288GB_aarch64x4_TRT","wan-2.2-t2v-a14b","text_to_video","Offline","0.013837221211163476","0.7034961544029444","1","NVIDIA Grace CPU","2","144","NVIDIA GB300","4","4","./closed/Oracle/results/GB300-NVL72_GB300-288GB_aarch64x4_TRT/wan-2.2-t2v-a14b/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","NVIDIA GB300 NVL72, 1400W TGP Per GPU","closed","0","v6.1","1","False","Samples/s","fp8","None",""
"Oracle","available","closed","datacenter","NVIDIA GB300 NVL72 (4x GB300-288GB_aarch64, TensorRT)","GB300-NVL72_GB300-288GB_aarch64x4_TRT","wan-2.2-t2v-a14b","text_to_video","SingleStream","30.653359842875002","0.699114664501586","1","NVIDIA Grace CPU","2","144","NVIDIA GB300","4","4","./closed/Oracle/results/GB300-NVL72_GB300-288GB_aarch64x4_TRT/wan-2.2-t2v-a14b/SingleStream/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","NVIDIA GB300 NVL72, 1400W TGP Per GPU","closed","0","v6.1","1","False","Latency (s)","fp8","None",""
"Oracle","available","closed","datacenter","NVIDIA GB300 NVL72 (72x GB300-288GB_aarch64, TensorRT)","GB300-NVL72_GB300-288GB_aarch64x72_TRT","deepseek-r1","deepseek-r1","Interactive","235807.0","exact_match: 81.28988149498633  TOKENS_PER_SAMPLE: 3770.5820419325432","18","NVIDIA Grace CPU","2","144","NVIDIA GB300","4","72","./closed/Oracle/results/GB300-NVL72_GB300-288GB_aarch64x72_TRT/deepseek-r1/Interactive/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","NVIDIA GB300 NVL72, 1400W TGP Per GPU","closed","0","v6.1","1","False","Tokens/s","fp4","None",""
"Oracle","available","closed","datacenter","NVIDIA GB300 NVL72 (72x GB300-288GB_aarch64, TensorRT)","GB300-NVL72_GB300-288GB_aarch64x72_TRT","deepseek-r1","deepseek-r1","Offline","666613.0","exact_match: 81.42661804922516  TOKENS_PER_SAMPLE: 3825.77484047402","18","NVIDIA Grace CPU","2","144","NVIDIA GB300","4","72","./closed/Oracle/results/GB300-NVL72_GB300-288GB_aarch64x72_TRT/deepseek-r1/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","NVIDIA GB300 NVL72, 1400W TGP Per GPU","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Oracle","available","closed","datacenter","NVIDIA GB300 NVL72 (72x GB300-288GB_aarch64, TensorRT)","GB300-NVL72_GB300-288GB_aarch64x72_TRT","deepseek-r1","deepseek-r1","Server","586852.0","exact_match: 81.38103919781221  TOKENS_PER_SAMPLE: 3780.2771194165907","18","NVIDIA Grace CPU","2","144","NVIDIA GB300","4","72","./closed/Oracle/results/GB300-NVL72_GB300-288GB_aarch64x72_TRT/deepseek-r1/Server/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","NVIDIA GB300 NVL72, 1400W TGP Per GPU","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Oracle","available","closed","datacenter","NVIDIA GB300 NVL72 (72x GB300-288GB_aarch64, TensorRT)","GB300-NVL72_GB300-288GB_aarch64x72_TRT","gpt-oss-120b","gpt-oss-120b","Offline","1097620.0","exact_match: 83.395","18","NVIDIA Grace CPU","2","144","NVIDIA GB300","4","72","./closed/Oracle/results/GB300-NVL72_GB300-288GB_aarch64x72_TRT/gpt-oss-120b/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","NVIDIA GB300 NVL72, 1400W TGP Per GPU","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Oracle","available","closed","datacenter","NVIDIA GB300 NVL72 (72x GB300-288GB_aarch64, TensorRT)","GB300-NVL72_GB300-288GB_aarch64x72_TRT","gpt-oss-120b","gpt-oss-120b","Server","1092610.0","exact_match: 83.331","18","NVIDIA Grace CPU","2","144","NVIDIA GB300","4","72","./closed/Oracle/results/GB300-NVL72_GB300-288GB_aarch64x72_TRT/gpt-oss-120b/Server/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","NVIDIA GB300 NVL72, 1400W TGP Per GPU","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Oracle","available","closed","datacenter","NVIDIA GB300 NVL72 (72x GB300-288GB_aarch64, TensorRT)","GB300-NVL72_GB300-288GB_aarch64x72_TRT","qwen3-vl-235b-a22b","VLM","Offline","1297.4909412305838","0.7868281285145724","18","NVIDIA Grace CPU","2","144","NVIDIA GB300","4","72","./closed/Oracle/results/GB300-NVL72_GB300-288GB_aarch64x72_TRT/qwen3-vl-235b-a22b/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","NVIDIA GB300 NVL72, 1400W TGP Per GPU","closed","0","v6.1","1","False","Samples/s","NVFP4 weights and activations; FP8 KV cache","None",""
"Oracle","available","closed","datacenter","NVIDIA GB300 NVL72 (72x GB300-288GB_aarch64, TensorRT)","GB300-NVL72_GB300-288GB_aarch64x72_TRT","qwen3-vl-235b-a22b","VLM","Server","1146.388942892591","0.7878666850296102","18","NVIDIA Grace CPU","2","144","NVIDIA GB300","4","72","./closed/Oracle/results/GB300-NVL72_GB300-288GB_aarch64x72_TRT/qwen3-vl-235b-a22b/Server/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","NVIDIA GB300 NVL72, 1400W TGP Per GPU","closed","0","v6.1","1","False","Queries/s","NVFP4 weights and activations; FP8 KV cache","None",""
"Oracle","available","closed","datacenter","NVIDIA GB300 NVL72 (72x GB300-288GB_aarch64, TensorRT)","GB300-NVL72_GB300-288GB_aarch64x72_TRT","wan-2.2-t2v-a14b","text_to_video","Offline","0.3997628673298144","0.6948773298873472","18","NVIDIA Grace CPU","2","144","NVIDIA GB300","4","72","./closed/Oracle/results/GB300-NVL72_GB300-288GB_aarch64x72_TRT/wan-2.2-t2v-a14b/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","NVIDIA GB300 NVL72, 1400W TGP Per GPU","closed","0","v6.1","1","False","Samples/s","fp8","None",""
